Age,Sex,Race,Education,MaritalStatus,Country,WorkClass,Occupation,SalaryClass
1,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Handlers-cleaners,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Handlers-cleaners,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Handlers-cleaners,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Handlers-cleaners,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Handlers-cleaners,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Exec-managerial,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Sales,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Sales,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Exec-managerial,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Sales,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Exec-managerial,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Sales,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Sales,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Exec-managerial,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Exec-managerial,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Sales,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Sales,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Handlers-cleaners,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Sales,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Handlers-cleaners,>50K
2,Any,Person,School,spouse present,A*a,Employed,Sales,>50K
2,Any,Person,School,spouse present,A*a,Employed,Sales,>50K
2,Any,Person,School,spouse present,A*a,Employed,Exec-managerial,>50K
2,Any,Person,School,spouse present,A*a,Employed,Handlers-cleaners,>50K
2,Any,Person,School,spouse not present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,School,spouse not present,A*a,Employed,Sales,<=50K
2,Any,Person,School,spouse not present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse not present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse not present,A*a,Employed,Sales,<=50K
2,Any,Person,School,spouse not present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse not present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,School,spouse not present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse not present,A*a,Employed,Sales,<=50K
2,Any,Person,School,spouse not present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse not present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse not present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse not present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse not present,A*a,Employed,Sales,<=50K
2,Any,Person,School,spouse not present,A*a,Employed,Sales,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,School,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,Graduate,spouse not present,Europe,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse not present,Europe,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse not present,Europe,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse not present,Europe,Employed,Handlers-cleaners,<=50K
2,Any,Person,Graduate,spouse not present,Europe,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse not present,Europe,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Priv-house-serv,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Priv-house-serv,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Protective-serv,<=50K
